storeId,storeName,regionGroup,city,district,address,phone,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,allSourceSystems,gmbSystems,pickupProviders,deliveryProviders,officialSourceUrl,officialStoreUrl,gmbUrl,evidenceLinks,manualReviewReason
teamagichand-tw-328,內埔廣濟店,南部,屏東縣,內埔鄉,屏東縣內埔鄉東寧村廣濟路345號,08-7789071,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%85%A7%E5%9F%94%E5%BB%A3%E6%BF%9F%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%85%A7%E5%9F%94%E9%84%89%E6%9D%B1%E5%AF%A7%E6%9D%91%E5%BB%A3%E6%BF%9F%E8%B7%AF345%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%85%A7%E5%9F%94%E5%BB%A3%E6%BF%9F%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%85%A7%E5%9F%94%E9%84%89%E6%9D%B1%E5%AF%A7%E6%9D%91%E5%BB%A3%E6%BF%9F%E8%B7%AF345%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExmTjdPWEkzSldoWmF2STF2elBJbTFmZ3pnbVJFLTVyeFdXN1Bxd3RfUlEzcDA1YllLVmtVSjNvLVdYeU1wbzlvcmhib0xKRVl5RFF6dlg1ZlVvU0Q3d0Y2SW9wUDlRWEpfUVBvQ0R2cHloTTdGUzdVEhduRkktYXFIQ0c5SG8xZThQNWNydG9RYxoiQURzcjlmVDFjcU5MdEJDLW5RdHFHUjVUMDFhWTFleE5iURIEODEyNBoBMyoAMAA4AUAAGCogzP2OhAFKAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-329,南州店,南部,屏東縣,南州鄉,屏東縣南州鄉三民路50-1號,08-8646777,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%8D%97%E5%B7%9E%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%8D%97%E5%B7%9E%E9%84%89%E4%B8%89%E6%B0%91%E8%B7%AF50-1%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-330,屏東海豐店,南部,屏東縣,屏東市,屏東縣屏東市海豐街11-1號,08-7376633,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%B1%8F%E6%9D%B1%E6%B5%B7%E8%B1%90%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E6%B5%B7%E8%B1%90%E8%A1%9711-1%E8%99%9F&hl=zh-TW&sei=uVI-auLwO8jV1e8Pnv75wAY,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%B1%8F%E6%9D%B1%E6%B5%B7%E8%B1%90%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E6%B5%B7%E8%B1%90%E8%A1%9711-1%E8%99%9F&hl=zh-TW&sei=uVI-auLwO8jV1e8Pnv75wAY#sv=CAESzQEKuQEStgEKd0FKaVQ0dExXa1JQRUxEWWxsQWVMWXhsTzU1ZzZEZUhOTTFnUG9FeFU2c2M0cFpoX2U3T01hSmpSa2dnaTZzZlZQS09HQWtMWnllWDhLamN1TlFFbDMxNzNpQnRqVjZUREpmRW9vMFBiWjlnRjhmUzgtSGFSTUVZEhd5RkktYW9mUEE2cW8ycm9QeHZlRmdBNBoiQURzcjlmU2steE1KOHFPQi1lNDhiNTZQWGRfWUxHSGJVURIEODEyNBoBMyoAMAA4AUAAGCogx9KbjwtKAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-331,屏東建國店,南部,屏東縣,屏東市,屏東縣屏東市建國路418之9號,08-7560650,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%B1%8F%E6%9D%B1%E5%BB%BA%E5%9C%8B%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%BB%BA%E5%9C%8B%E8%B7%AF418%E4%B9%8B9%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-332,廣東崇蘭店,南部,屏東縣,屏東市,屏東縣屏東市廣東路991號1樓,08-7333838,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%BB%A3%E6%9D%B1%E5%B4%87%E8%98%AD%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%BB%A3%E6%9D%B1%E8%B7%AF991%E8%99%9F1%E6%A8%93&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-333,屏東大武店,南部,屏東縣,屏東市,屏東縣屏東市大武路121號,08-7515395,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%B1%8F%E6%9D%B1%E5%A4%A7%E6%AD%A6%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%A4%A7%E6%AD%A6%E8%B7%AF121%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-334,屏東民生店,南部,屏東縣,屏東市,屏東縣屏東市民生路57之8號,08-7213223,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%B1%8F%E6%9D%B1%E6%B0%91%E7%94%9F%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E6%B0%91%E7%94%9F%E8%B7%AF57%E4%B9%8B8%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-335,屏東大埔店,南部,屏東縣,屏東市,屏東縣屏東市重慶路69號,08-7666194,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%B1%8F%E6%9D%B1%E5%A4%A7%E5%9F%94%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E9%87%8D%E6%85%B6%E8%B7%AF69%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-336,屏東勝利店,南部,屏東縣,屏東市,屏東縣屏東市勝利路211號,08-7651009,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%B1%8F%E6%9D%B1%E5%8B%9D%E5%88%A9%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%8B%9D%E5%88%A9%E8%B7%AF211%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-337,屏東廣東店,南部,屏東縣,屏東市,屏東縣屏東市廣東路733之1號,08-7374255,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%B1%8F%E6%9D%B1%E5%BB%A3%E6%9D%B1%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B1%8F%E6%9D%B1%E5%B8%82%E5%BB%A3%E6%9D%B1%E8%B7%AF733%E4%B9%8B1%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-338,屏東崁頂店,南部,屏東縣,崁頂鄉,屏東縣崁頂鄉中正路182號,08-8630630,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%B1%8F%E6%9D%B1%E5%B4%81%E9%A0%82%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E5%B4%81%E9%A0%82%E9%84%89%E4%B8%AD%E6%AD%A3%E8%B7%AF182%E8%99%9F&hl=zh-TW&sei=6n8-avjkHOTR2roP79EC,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-339,恆春店,南部,屏東縣,恆春鎮,屏東縣恆春鎮中正路72號,08-8880002,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%81%86%E6%98%A5%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E4%B8%AD%E6%AD%A3%E8%B7%AF72%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-340,恆春省北店,南部,屏東縣,恆春鎮,屏東縣恆春鎮省北路16號,08-8899990,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%81%86%E6%98%A5%E7%9C%81%E5%8C%97%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E7%9C%81%E5%8C%97%E8%B7%AF16%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-341,新園南興店,南部,屏東縣,新園鄉,屏東縣新園鄉南興路276號,08-8337255,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%96%B0%E5%9C%92%E5%8D%97%E8%88%88%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%96%B0%E5%9C%92%E9%84%89%E5%8D%97%E8%88%88%E8%B7%AF276%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-342,新埤店,南部,屏東縣,新埤鄉,屏東縣新埤鄉新埤村新中路20號,08-7972222,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%96%B0%E5%9F%A4%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%96%B0%E5%9F%A4%E9%84%89%E6%96%B0%E5%9F%A4%E6%9D%91%E6%96%B0%E4%B8%AD%E8%B7%AF20%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-343,東港長春店,南部,屏東縣,東港鎮,屏東縣東港鎮長春一路89號,08-8351351,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%9D%B1%E6%B8%AF%E9%95%B7%E6%98%A5%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%9D%B1%E6%B8%AF%E9%8E%AE%E9%95%B7%E6%98%A5%E4%B8%80%E8%B7%AF89%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-344,東港中山店,南部,屏東縣,東港鎮,屏東縣東港鎮中山路131之2號,08-8336010,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%9D%B1%E6%B8%AF%E4%B8%AD%E5%B1%B1%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%9D%B1%E6%B8%AF%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF131%E4%B9%8B2%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-345,東港船頭店,南部,屏東縣,東港鎮,屏東縣東港鎮船頭路26之69號,08-8311211,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%9D%B1%E6%B8%AF%E8%88%B9%E9%A0%AD%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%9D%B1%E6%B8%AF%E9%8E%AE%E8%88%B9%E9%A0%AD%E8%B7%AF26%E4%B9%8B69%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-346,水底寮店,南部,屏東縣,枋寮鄉,屏東縣枋寮鄉中山路二段269號,08-8717200,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%B0%B4%E5%BA%95%E5%AF%AE%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%9E%8B%E5%AF%AE%E9%84%89%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5269%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-347,枋寮中山店,南部,屏東縣,枋寮鄉,屏東縣枋寮鄉中山路119號,08-8781551,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%9E%8B%E5%AF%AE%E4%B8%AD%E5%B1%B1%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%9E%8B%E5%AF%AE%E9%84%89%E4%B8%AD%E5%B1%B1%E8%B7%AF119%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-348,林邊中林店,南部,屏東縣,林邊鄉,屏東縣林邊鄉中林路89號,08-8750006,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%9E%97%E9%82%8A%E4%B8%AD%E6%9E%97%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%9E%97%E9%82%8A%E9%84%89%E4%B8%AD%E6%9E%97%E8%B7%AF89%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-349,潮州四維店,南部,屏東縣,潮州鎮,屏東縣潮州鎮四維路168之4號,08-7880082,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%BD%AE%E5%B7%9E%E5%9B%9B%E7%B6%AD%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%BD%AE%E5%B7%9E%E9%8E%AE%E5%9B%9B%E7%B6%AD%E8%B7%AF168%E4%B9%8B4%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-350,潮州朝昇店,南部,屏東縣,潮州鎮,屏東縣潮州鎮朝昇路406號,08-7897747,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%BD%AE%E5%B7%9E%E6%9C%9D%E6%98%87%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%BD%AE%E5%B7%9E%E9%8E%AE%E6%9C%9D%E6%98%87%E8%B7%AF406%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%BD%AE%E5%B7%9E%E6%9C%9D%E6%98%87%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%BD%AE%E5%B7%9E%E9%8E%AE%E6%9C%9D%E6%98%87%E8%B7%AF406%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtLZFl2OWRYZDRYd0dQcEFjX0hxMFdiZDROTjlyTU9XTkJpTzlmMkxqTmgwM1JLU3JxVzZZbnktMDNmQnhIVTFUcmQyNVM3U1dQcF8yU3FxYUwxckR6THJKOWNvUy1tMGZENGctZ2hJQjJxWENyUW5FEhczVkktYXVpS0VJdmQycm9QMW9QTndRbxoiQURzcjlmU2VnSmNjUDFJc0dHWGZNT3Y2OXQ0SXRYamItZxIEODEyNBoBMyoAMAA4AUAAGCogq9Ggog9KAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-351,潮州介壽店,南部,屏東縣,潮州鎮,屏東縣潮州鎮介壽路67號,08-7890717,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%BD%AE%E5%B7%9E%E4%BB%8B%E5%A3%BD%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%BD%AE%E5%B7%9E%E9%8E%AE%E4%BB%8B%E5%A3%BD%E8%B7%AF67%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-352,琉球民生店,南部,屏東縣,琉球鄉,屏東縣琉球鄉大福村中正路198之3號,08-8611097,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E7%90%89%E7%90%83%E6%B0%91%E7%94%9F%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E7%90%89%E7%90%83%E9%84%89%E5%A4%A7%E7%A6%8F%E6%9D%91%E4%B8%AD%E6%AD%A3%E8%B7%AF198%E4%B9%8B3%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-353,社皮大昌店,南部,屏東縣,萬丹鄉,屏東縣萬丹鄉社皮路三段8號,08-7076918,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E7%A4%BE%E7%9A%AE%E5%A4%A7%E6%98%8C%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%90%AC%E4%B8%B9%E9%84%89%E7%A4%BE%E7%9A%AE%E8%B7%AF%E4%B8%89%E6%AE%B58%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-354,萬丹萬新店,南部,屏東縣,萬丹鄉,屏東縣萬丹鄉萬新路347號,08-7760155,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E8%90%AC%E4%B8%B9%E8%90%AC%E6%96%B0%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%90%AC%E4%B8%B9%E9%84%89%E8%90%AC%E6%96%B0%E8%B7%AF347%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-355,萬丹社皮店,南部,屏東縣,萬丹鄉,屏東縣萬丹鄉社皮村大昌路426號,08-7075362,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E5%B1%8F%E6%9D%B1%E7%B8%A3,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E8%90%AC%E4%B8%B9%E7%A4%BE%E7%9A%AE%E5%BA%97+%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%90%AC%E4%B8%B9%E9%84%89%E7%A4%BE%E7%9A%AE%E6%9D%91%E5%A4%A7%E6%98%8C%E8%B7%AF426%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
