storeId,platformStoreId,storeName,regionGroup,city,district,address,phone,hours,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,gmbPickupProviders,gmbDeliveryProviders,allSourceSystems,gmbSystems,officialSourceUrl,officialStoreUrl,gmbUrl,gmbOrderPanelUrl,manualReviewReason
coco-tw-011,761,新竹食品店,北部,新竹市,東區,新竹市東區食品路198號,03-5617227,10:00:00-21:30:00,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/761,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E7%AB%B9%E9%A3%9F%E5%93%81%E5%BA%97+%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E9%A3%9F%E5%93%81%E8%B7%AF198%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E7%AB%B9%E9%A3%9F%E5%93%81%E5%BA%97+%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E9%A3%9F%E5%93%81%E8%B7%AF198%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElTcWI5R1BaSDh3RXpuQ09UeUJqMzlzblNSUU90Q0xzd21TQjJOZXQ3ZGlaSzFKOGdCQkVGNWNSZXFIZXZUZngyanQxekhrS1hTRWwwRjVXUndSQ0dZdE94anNlUy1Nd2tHY09zTFRvdG1SeWZtb1IwEhc2S1U2YXNtUENQdWJ2cjBQNFBXV2dBTRoiQURzcjlmVC1iUnV0ODVjU1ZBRDJvYjRNc2FXN3R4RFlqQRIEODEyNBoBMyoAMAA4AUAAGCogh5HA_wNKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-012,821,興隆店,北部,台北市,文山區,台北市文山區興隆路三段54-2號,02-29320082,10:30:00-21:45:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/821,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E8%88%88%E9%9A%86%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E6%96%87%E5%B1%B1%E5%8D%80%E8%88%88%E9%9A%86%E8%B7%AF%E4%B8%89%E6%AE%B554-2%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E8%88%88%E9%9A%86%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E6%96%87%E5%B1%B1%E5%8D%80%E8%88%88%E9%9A%86%E8%B7%AF%E4%B8%89%E6%AE%B554-2%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEk4eUR2WWxNM0dOdzRaRURZcFJwQmJUSzVhMWZuNWp6WGlSSDVUa0ZJRXU1NEtBYldnZHo2dE5WT3lwVk4xNGljS2JtY2taZTB3VlRqZGUzODFjMV8taHdueW0ybmphajZSSkwyMmd0RzRmUlRyWUJREhdEYVk2YXBHREZKX08xZThQdHZqTTZBTRoiQURzcjlmUnh1UkZEUks1RmFSUUxLTmZBMk9Jelp3OGhTdxIEODEyNBoBMyoAMAA4AUAAGCoglsnEsA9KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-013,827,士林中正店,北部,台北市,士林區,台北市士林區中正路342號,02-28320788,09:30:00-21:15:00,confirmed,confirmed,True,True,foodpanda,foodpanda,Nidin; foodpanda,foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/827,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%A3%AB%E6%9E%97%E4%B8%AD%E6%AD%A3%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A3%AB%E6%9E%97%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF342%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%A3%AB%E6%9E%97%E4%B8%AD%E6%AD%A3%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A3%AB%E6%9E%97%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF342%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEo1Q0RLOXRuMjQ3dk41UVJma3g4OU1MSDU2UWRHM0MxVU5NWlBjTjBwV3p3S1FRQ3N6Qmd4c2FkdThwWWk1UzFmQWIxYVN2MUY4MmtrUFBGWXFuVmlsMGtacjg1c1U0aVlsbnotQk9lSWxGX2J0Y3hZEhdMYVk2YXV2aEJQcmgxZThQZ3NycW9RYxoiQURzcjlmUXdZSUVEZ3pvTzhaT2tCMTJZNDhLMWtRaWFiQRIEODEyNBoBMyoAMAA4AUAAGCog6ILj1ghKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-014,829,中和員山店,北部,新北市,中和區,新北市中和區員山路339號,02-22216016,10:00:00-21:00:59,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/829,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E4%B8%AD%E5%92%8C%E5%93%A1%E5%B1%B1%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%92%8C%E5%8D%80%E5%93%A1%E5%B1%B1%E8%B7%AF339%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E4%B8%AD%E5%92%8C%E5%93%A1%E5%B1%B1%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%92%8C%E5%8D%80%E5%93%A1%E5%B1%B1%E8%B7%AF339%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtzTjkwaWtWem9fTlp6N3lKaERTX3N1TnZLVjhMRkh2V1dlR1NjdFZXdlh3NkxBd09HY2V3WU0xX2pBdDFKTERUU3hIU1Fac0UxdFh5SzFaN1AxOE5hXzJIWXJBOWdld2RNZFZFRE1SbFFpOFVoT1hBEhdTYVk2YXZtZEpfeUtvc1VQcHF5SnNBdxoiQURzcjlmUjludlllZ2hwMF9pa2x5OU5RSVdid2tKQTNlZxIEODEyNBoBMyoAMAA4AUAAGCogjZKbgAdKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-015,831,土城廣福店,北部,新北市,土城區,新北市土城區學府路一段146號,02-2265-0873,10:30:00-21:10:00,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/831,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9C%9F%E5%9F%8E%E5%BB%A3%E7%A6%8F%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E5%9C%9F%E5%9F%8E%E5%8D%80%E5%AD%B8%E5%BA%9C%E8%B7%AF%E4%B8%80%E6%AE%B5146%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9C%9F%E5%9F%8E%E5%BB%A3%E7%A6%8F%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E5%9C%9F%E5%9F%8E%E5%8D%80%E5%AD%B8%E5%BA%9C%E8%B7%AF%E4%B8%80%E6%AE%B5146%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtLT3RIblBqSDlFSGxhSG40ZFVmaXlPcE8wWGRRcjVfZGVpXzExQkhUS2RlWlpqQnlILXI3am02TTNRbVlMN25pTjJDV2JNOXlBdnZWS29qR09oY3hSNnRYZ2xPUjFEUGJ1Z20tTUJEZVByWnFkZWZnEhdaYVk2YXJHVFBQbWoxZThQdzlDQnFBOBoiQURzcjlmU0ZhTElucG9fM1dNeHdJb3lSS1lrSVcwSjZNZxIEODEyNBoBMyoAMAA4AUAAGCogqveG_A1KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-016,835,竹圍店,北部,新北市,淡水區,新北市淡水區民族路31-21號,02-88091836,10:00:00-22:30:00,confirmed,confirmed,True,True,,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/835,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E7%AB%B9%E5%9C%8D%E5%BA%97&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E7%AB%B9%E5%9C%8D%E5%BA%97&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEk4TzNrMDllMFVrSHdRUy1oUVJzNFRpLU9UR01wc0t5RG5nV2FDaTdhbTYxblNmNE13OWp0OWdIaXF4R0RaWXpnN3NtZ1hqSGhIUUdVX0ZOcjZkOW5zYUlNNkFIbkhscFpWU1F4RFlhbVpBZmxEdG84EhdJMk03YXY3NUhkRGkxZThQX2NHcjBBdxoiQURzcjlmVE1XRlY1cnZfbWoycE4td3U3TXJxajQ4WWQ4dxIEODEyNBoBMyoAMAA4AUAAGCog6Z6S3QxKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-017,837,內湖店,北部,台北市,內湖區,台北市內湖區內湖路一段285巷29號,02-27987475,10:30:00-20:30:59,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/837,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%85%A7%E6%B9%96%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%85%A7%E6%B9%96%E5%8D%80%E5%85%A7%E6%B9%96%E8%B7%AF%E4%B8%80%E6%AE%B5285%E5%B7%B729%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%85%A7%E6%B9%96%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%85%A7%E6%B9%96%E5%8D%80%E5%85%A7%E6%B9%96%E8%B7%AF%E4%B8%80%E6%AE%B5285%E5%B7%B729%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElRUDFIWXMyQjhlY3lhZHdTTFVxSGdGdGN2M1hrVHpxY3RXcFR2aUR0N3cwbTFMT3RwLU5EM29haFA2NzhfTVg4VEY2TlZGck1LMlBGR3lyeFNZRmJFU1pOQW1WVHZqT0NJUzZQTVBXWktFRlJ4U2w0Ehd0S1k2YXB1UUstV1h2cjBQcmFpRjZBURoiQURzcjlmUlpMNjVXM2h0NnFna0NpaHdZN3BhYWt1QmpxdxIEODEyNBoBMyoAMAA4AUAAGCogvNL1nA1KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-018,839,龍江2店,北部,台北市,中山區,台北市中山區龍江路350號,02-25018189,10:30:00-21:15:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/839,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E9%BE%8D%E6%B1%9F2%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E9%BE%8D%E6%B1%9F%E8%B7%AF350%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E9%BE%8D%E6%B1%9F2%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E9%BE%8D%E6%B1%9F%E8%B7%AF350%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEp0UzZ3SWc2dERSQTIxOERnNUVaWUtiVFpoZ21aRnRVTnhieWk4d0JaT21BUFllWEpBdU1STUhFS01PUURIblVpZkUtQTFOVzBlZVphYVJoRDlVRUw0QVFoVnhrQzlGLTJRU1hacTk2Y0FoV1JRTjRREhd6Nlk2YXRhMUpOU0J2cjBQcFpteC1BURoiQURzcjlmVEF3R29JTFlGT003RTE1N0F3X0g2YTJOd3QwURIEODEyNBoBMyoAMAA4AUAAGCog6sSKZEoCEAE,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-019,841,昌吉店,北部,台北市,大同區,台北市大同區昌吉街53號,02-25857669,10:30:00-21:15:00,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/841,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%98%8C%E5%90%89%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%90%8C%E5%8D%80%E6%98%8C%E5%90%89%E8%A1%9753%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%98%8C%E5%90%89%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%90%8C%E5%8D%80%E6%98%8C%E5%90%89%E8%A1%9753%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElaOGVWY0lleHhnd2I1ai1CQk01QUVab01FN3hLNmRodHpNVUpUTV82UUF6OUVOMXRtdk8zOE9rMlVTNUZ3NFFCU3RSTlR0Mk80YmxkeVIyRHc2T3ZUMlBVLTdyY3NVM0lKYWtnaS1DMmcwTDROOHE4Ehc3S1k2YXJPVkNyeWV2cjBQZ1ByS3FRcxoiQURzcjlmU1dhY2xkOER3cElRbFJza0tEdjZ6VDlGaVM0ZxIEODEyNBoBMyoAMAA4AUAAGCog0o7Sqw9KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-020,843,台北建國店,北部,台北市,大安區,台北市大安區建國南路二段17號,02-27021160,10:00:00-20:40:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/843,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%8F%B0%E5%8C%97%E5%BB%BA%E5%9C%8B%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%BB%BA%E5%9C%8B%E5%8D%97%E8%B7%AF%E4%BA%8C%E6%AE%B517%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%8F%B0%E5%8C%97%E5%BB%BA%E5%9C%8B%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%BB%BA%E5%9C%8B%E5%8D%97%E8%B7%AF%E4%BA%8C%E6%AE%B517%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElyMlBqby1oSHlpN1p1Vk9zbXN3QVJuY2tVYjJWNXIzVHVaN1Q2UHZHMTY2bTZJSkdsOF81bUp2dmVxMC0zTVZaWld4VjRJYW9YSU82QWhhSDNWMVBXX2JkWTFtRlNhUkZDWXpXbUJFb1FqWVhSdzNVEhdEYWM2YXVLWU00bmUxZThQa1lxSXlBOBoiQURzcjlmVDZHaHdDZWFYMXJtVl90bVAzZl9IaW5hWUgzZxIEODEyNBoBMyoAMAA4AUAAGCogmNj1kghKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-021,845,台北南昌店,北部,台北市,中正區,台北市中正區寧波西街83-2號,02-23213329,10:00:00-20:30:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/845,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%8F%B0%E5%8C%97%E5%8D%97%E6%98%8C%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E5%AF%A7%E6%B3%A2%E8%A5%BF%E8%A1%9783-2%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%8F%B0%E5%8C%97%E5%8D%97%E6%98%8C%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E5%AF%A7%E6%B3%A2%E8%A5%BF%E8%A1%9783-2%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtNQkNDdkV5RG4zcEMyS1lCY2R5NVZvNloxcVRJSC1WTHVlT2d4a1U5ZzdNd2p0Y2piS3NpbXVuY01sVDBRa09Xbi15dUhzbTFkdS0xZTVEM3BwcVRtME9rVlQtNTkwdzVLWTNsOHlidElHQTE2ZU9JEhdLcWM2YXV2MEtkU212cjBQN2MzTXFRcxoiQURzcjlmUjBLLVpYeTVjTkU0QVl3UE9sNmtDMGV1Y0NBdxIEODEyNBoBMyoAMAA4AUAAGCogjJvQQEoCEAE,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-022,847,新莊化成店,北部,新北市,新莊區,新北市新莊區化成路618號,02-29989899,10:00:00-21:00:00,confirmed,confirmed,True,True,,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/847,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E8%8E%8A%E5%8C%96%E6%88%90%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%96%B0%E8%8E%8A%E5%8D%80%E5%8C%96%E6%88%90%E8%B7%AF618%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E8%8E%8A%E5%8C%96%E6%88%90%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%96%B0%E8%8E%8A%E5%8D%80%E5%8C%96%E6%88%90%E8%B7%AF618%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEx4cXd2MmIxM082NUpJUDBkTmtvYmttdkoyd1dUSHYza0xEa1VZVjNaOUNHZWdUU2tmdlE1bmdKVkdqbDktSk5GeVFtWHlxRXF2SzVZMXNIclJnMW9CelNXN21QRGlKZ1JmWXEzN0VON3lmeS1CQVNVEhd5bVE3YXBicUlLMkF2cjBQLV8yUTJRVRoiQURzcjlmUXJlaUh3SHRZTzlWaHNoZGYyaUJFMUhiU096dxIEODEyNBoBMyoAMAA4AUAAGCogxL-ByAtKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-023,849,永安市場店,北部,新北市,永和區,新北市永和區中和路523號,02-29210818,10:10:00-21:40:59,confirmed,confirmed,True,True,,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/849,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%B0%B8%E5%AE%89%E5%B8%82%E5%A0%B4%E5%BA%97&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%B0%B8%E5%AE%89%E5%B8%82%E5%A0%B4%E5%BA%97&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpub01EWVRQUnVuRlpab3ctYkxiQ3FKeXBUd1NDamh2dktVeU9ZNUM3RDZtUmo5eXl3M3FieUdFQjFpWFhRekVNU09xRWJSLWtZU0FsTWdpMTl3eHRYN3B1dXNhZ0ljRk5SOV9rTTRjUVFHWVZ4ejZvEhdGbVE3YXE3S0NZQ1N2cjBQci1hOXlBRRoiQURzcjlmUUJzTWNudkVjZUxnazFlMlczU3lwdmx4Z3lEZxIEODEyNBoBMyoAMAA4AUAAGCog4OnT2w1KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-024,853,新莊五權店,北部,新北市,新莊區,新北市新莊區五權一路38號,02-22900919,10:30:00-21:00:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/853,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E8%8E%8A%E4%BA%94%E6%AC%8A%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%96%B0%E8%8E%8A%E5%8D%80%E4%BA%94%E6%AC%8A%E4%B8%80%E8%B7%AF38%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E8%8E%8A%E4%BA%94%E6%AC%8A%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%96%B0%E8%8E%8A%E5%8D%80%E4%BA%94%E6%AC%8A%E4%B8%80%E8%B7%AF38%E8%99%9F&hl=zh-TW#sv=CAESzAEKuAEStQEKd0FKaVQ0dEw2cGpPdmQwNU1WeER0MXZkNml0SGpUWFhfWnIwWUNRNTduUUUzV0otN2F0NEVQNnFfNmxHV01mRDJ0LTNoeHVVeEdVWmlMVjl4R1pzM0FmM3JTUjZVdGItT3M3RDVYUzdYWXY2RmhoUUsxLVk1Y2hjEhZ3YWM2YXEtT0Q3Szl2cjBQc0thTlFBGiJBRHNyOWZSdVVnQXYzVktnTTVGcTlrX0t0SDFNRGZfVGlnEgQ4MTI0GgEzKgAwADgBQAAYKiDMl-qKB0oCEAE,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-025,855,泰山明志店,北部,新北市,泰山區,新北市泰山區明志路一段304號,02-29002167,11:00:00-21:25:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/855,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%B3%B0%E5%B1%B1%E6%98%8E%E5%BF%97%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%B3%B0%E5%B1%B1%E5%8D%80%E6%98%8E%E5%BF%97%E8%B7%AF%E4%B8%80%E6%AE%B5304%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%B3%B0%E5%B1%B1%E6%98%8E%E5%BF%97%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%B3%B0%E5%B1%B1%E5%8D%80%E6%98%8E%E5%BF%97%E8%B7%AF%E4%B8%80%E6%AE%B5304%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElMZXNvZGU2czJwZGhreEhqY3YtTGpsTlFCNU1fem5GMHFBU1gtczNUQXF5bW9NVDV6eGItNkd3NmtCSndtSlFET1RIWl8yekxvd3pPdDRrTno5bjFCZGFNX2x2OG90Z2pOcEVVcmMyOXR6RVpRZGtrEhd6cWM2YXJQR0xvdWV2cjBQcjh2RndROBoiQURzcjlmUlktWF96M3FhSTdPWlo4UmlFbUFMVGFNcWs3URIEODEyNBoBMyoAMAA4AUAAGCog_vfrow5KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-026,857,樹林店,北部,新北市,樹林區,新北市樹林區博愛一街19號,02-26756716,10:30:00-21:15:00,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/857,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%A8%B9%E6%9E%97%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%A8%B9%E6%9E%97%E5%8D%80%E5%8D%9A%E6%84%9B%E4%B8%80%E8%A1%9719%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%A8%B9%E6%9E%97%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%A8%B9%E6%9E%97%E5%8D%80%E5%8D%9A%E6%84%9B%E4%B8%80%E8%A1%9719%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpQSFdxVV92NnlkaV94Q0dGOEV2ekdVemN1eEJSZVg2V0dHTnFVVXpSYlltUlpnRERyMWV3dUtuQXZha0xOVEFqa1pzd2JYbFh6cTlBNEhtel82Y0czWmtUc1Q4M0xmekFudTJ5dkl2ejZHRWIwX3NZEhc2YWM2YXZpOUI4ak0xZThQbGVXTWtBOBoiQURzcjlmVE5YcUQ3TGlxdXJMQm5DTnVweVNoT3VWeWVpdxIEODEyNBoBMyoAMAA4AUAAGCog_dCFzgRKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-027,859,蘆洲光華店,北部,新北市,蘆洲區,新北市蘆洲區光華路173號,02-82815893,10:30:00-21:30:59,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/859,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E8%98%86%E6%B4%B2%E5%85%89%E8%8F%AF%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E8%98%86%E6%B4%B2%E5%8D%80%E5%85%89%E8%8F%AF%E8%B7%AF173%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E8%98%86%E6%B4%B2%E5%85%89%E8%8F%AF%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E8%98%86%E6%B4%B2%E5%8D%80%E5%85%89%E8%8F%AF%E8%B7%AF173%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEs2azEwekNvbjViRkdRR3pRNEZob0tFaGNFT2t4S1lrNXY5Z2tvRkpOeGFIQTFCdWpneVBTMzE0OEc2LUhXamwzOWlZRHBsS0ZWTW1jdDVCenpYTE01akxvNVpoYmdob0ZEeTNULWUyeGlYZmg0MVI0EhdCS2c2YXVTR09MWFoxZThQMDZHM3VRMBoiQURzcjlmUy1BUHhIaFpfZEJIeF9nc3JUQnJnX2pURnpuQRIEODEyNBoBMyoAMAA4AUAAGCoggt_fxQdKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
