storeId,storeName,regionGroup,city,district,address,phone,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,gmbPickupProviders,gmbDeliveryProviders,allSourceSystems,gmbSystems,gmbUrl,gmbOrderPanelUrl,manualReviewReason
"macu-tw-013","台北市府店","北部","台北市","信義區","台北市信義區忠孝東路五段23號","02-27535555","confirmed","confirmed","true","true","","Uber Eats","LINE、Uber Eats、食在麻吉 eathere","Uber Eats","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%BA%9C%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E4%BF%A1%E7%BE%A9%E5%8D%80%E5%BF%A0%E5%AD%9D%E6%9D%B1%E8%B7%AF%E4%BA%94%E6%AE%B523%E8%99%9F&hl=zh-TW&sei=o8VgatbpCNKUvr0Pt56amAE#sv=CAESzQEKuQEStgEKd0FKaVQ0dEk4R1RKV0tDeTJBcC1wX3I3a1ZXdno4aVhmOTlaa0hNSWVFNUhrMG5ZeFdaTFZfeDB5ZGZhdENiTnZjcjdtQUxKcy05b2pCQUFOYkJKaWhxNUtvaGtQSGJPeDZSUHJ3aDNxMlVrY1lfX0FGSmRkNFRREhdvOFZnYXYzOEVJaUgxZThQOWZubmtBOBoiQURzcjlmUTNDVDltQmdjYW9zbF9Vek4xUDlPYXEwaWJidxIEODEyNBoBMyoAMAA4AUAAGCogh9-lnwk6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%BA%9C%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E4%BF%A1%E7%BE%A9%E5%8D%80%E5%BF%A0%E5%AD%9D%E6%9D%B1%E8%B7%AF%E4%BA%94%E6%AE%B523%E8%99%9F&hl=zh-TW&sei=0YZhauC_D5C3vr0Pk_z26A0#sv=CAESzQEKuQEStgEKd0FKaVQ0dEk4R1RKV0tDeTJBcC1wX3I3a1ZXdno4aVhmOTlaa0hNSWVFNUhrMG5ZeFdaTFZfeDB5ZGZhdENiTnZjcjdtQUxKcy05b2pCQUFOYkJKaWhxNUtvaGtQSGJPeDZSUHJ3aDNxMlVrY1lfX0FGSmRkNFRREhdvOFZnYXYzOEVJaUgxZThQOWZubmtBOBoiQURzcjlmUTNDVDltQmdjYW9zbF9Vek4xUDlPYXEwaWJidxIEODEyNBoBMyoAMAA4AUAAGCogh9-lnwk6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-010","台北松山車站店","北部","台北市","信義區","台北市信義區松山路11號B1","02-27423053","confirmed","no_gmb_order_button","true","false","","","LINE、食在麻吉 eathere","","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8C%97%E6%9D%BE%E5%B1%B1%E8%BB%8A%E7%AB%99%E5%BA%97%20%E5%8F%B0%E5%8C%97%E5%B8%82%E4%BF%A1%E7%BE%A9%E5%8D%80%E6%9D%BE%E5%B1%B1%E8%B7%AF11%E8%99%9FB1&hl=zh-TW","","Named GMB profile matched, but no Google Order entry was opened."
"macu-tw-017","台北通化店","北部","台北市","大安區","台北市大安區通化街81號","02-27321555","confirmed","confirmed","true","true","","Uber Eats","LINE、Uber Eats、食在麻吉 eathere","Uber Eats","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8C%97%E9%80%9A%E5%8C%96%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E9%80%9A%E5%8C%96%E8%A1%9781%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExxTHYyVGtsaUV4VThrVmtpdmNOZ196RGphSW9ndmNNT2lNNlE2TnlidjJweFc4TXB2RnVGdFkweWdRalJFUE1SSlFRNDVVelhxTERIUU5nLWg0QkhyXy1vVmdsZ2RXczNpeVo2RzQ4c2dlQ0hWNk9ZEhd5TVZnYXMtZ0F0ZmwxZThQemRLMW9RYxoiQURzcjlmUmEwc0VyZnd3alpnTkRDbTBnWkJ3WGpYV3piQRIEODEyNBoBMyoAMAA4AUAAGCogtvmGmw06AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8C%97%E9%80%9A%E5%8C%96%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E9%80%9A%E5%8C%96%E8%A1%9781%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExxTHYyVGtsaUV4VThrVmtpdmNOZ196RGphSW9ndmNNT2lNNlE2TnlidjJweFc4TXB2RnVGdFkweWdRalJFUE1SSlFRNDVVelhxTERIUU5nLWg0QkhyXy1vVmdsZ2RXczNpeVo2RzQ4c2dlQ0hWNk9ZEhd5TVZnYXMtZ0F0ZmwxZThQemRLMW9RYxoiQURzcjlmUmEwc0VyZnd3alpnTkRDbTBnWkJ3WGpYV3piQRIEODEyNBoBMyoAMAA4AUAAGCogtvmGmw06AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-003","大安復興店","北部","台北市","大安區","台北市大安區復興南路一段107巷33號1樓","02-27751564","confirmed","confirmed","true","true","","Uber Eats","LINE、Uber Eats、食在麻吉 eathere","Uber Eats","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%A4%A7%E5%AE%89%E5%BE%A9%E8%88%88%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%BE%A9%E8%88%88%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5107%E5%B7%B733%E8%99%9F1%E6%A8%93&hl=zh-TW&sei=jztharGDOvONvr0P9YHJ6AM#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpGUjV3SnQzcVd2RDdlX0FObnhjeGdnM2t0TFl0S2NHRzdrWkoyVEFieENkUTRTVy1ZUkFNUEFRR3VJUU1PNUpkNi02cFNXci1DVE5CdXRURmhreEgybTZNTWE4SUMtWGI0ZVlCWi1RN2lwZzZOTGN3EhdrRHRoYXBPekJzQ2V2cjBQaXBfcndRaxoiQURzcjlmVF9neHhzZm5qb3Y4S3ZRWmVtNFlaMnljQVZ4QRIEODEyNBoBMyoAMAA4AUAAGCogjJ2Ungw6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%A4%A7%E5%AE%89%E5%BE%A9%E8%88%88%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%BE%A9%E8%88%88%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5107%E5%B7%B733%E8%99%9F1%E6%A8%93&hl=zh-TW&sei=jztharGDOvONvr0P9YHJ6AM#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpGUjV3SnQzcVd2RDdlX0FObnhjeGdnM2t0TFl0S2NHRzdrWkoyVEFieENkUTRTVy1ZUkFNUEFRR3VJUU1PNUpkNi02cFNXci1DVE5CdXRURmhreEgybTZNTWE4SUMtWGI0ZVlCWi1RN2lwZzZOTGN3EhdrRHRoYXBPekJzQ2V2cjBQaXBfcndRaxoiQURzcjlmVF9neHhzZm5qb3Y4S3ZRWmVtNFlaMnljQVZ4QRIEODEyNBoBMyoAMAA4AUAAGCogjJ2Ungw6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-009","大葉高島屋店","北部","台北市","士林區","台北市士林區忠誠路二段55號B1","02-2833-0186","confirmed","no_gmb_order_button","true","false","","","LINE、食在麻吉 eathere","","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%A4%A7%E8%91%89%E9%AB%98%E5%B3%B6%E5%B1%8B%E5%BA%97%20%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A3%AB%E6%9E%97%E5%8D%80%E5%BF%A0%E8%AA%A0%E8%B7%AF%E4%BA%8C%E6%AE%B555%E8%99%9FB1&hl=zh-TW","","Named GMB profile matched, but no Google Order entry was opened."
"macu-tw-016","松江南京店","北部","台北市","中山區","台北市中山區南京東路二段192號","02-25176690","confirmed","confirmed","true","true","","Uber Eats","LINE、Uber Eats、食在麻吉 eathere","Uber Eats","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E6%9D%BE%E6%B1%9F%E5%8D%97%E4%BA%AC%E5%BA%97%20%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E5%8D%97%E4%BA%AC%E6%9D%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5192%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtUSFp3MGtvRWoxU3AxS2ZWZnQyX1Z4dnM0Q0xPTG1lNEpIa3k0YTZTd2ZaUDRudnVPbEg3Y2tHMDBMc3NtMGJYbmRjQzkzZG5hUFJNX2hwOWY1TlJldzhMRVlIMi1oU2lMM2ZZYlotU19nSkFZNEVvEhdBc1pnYXFxeUhhWDAxZThQb09iSS1BVRoiQURzcjlmUmVib0kxaTg4QmdwN08xTlM4VFVhS3g0ZnRjQRIEODEyNBoBMyoAMAA4AUAAGCogkp-gyA86AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E6%9D%BE%E6%B1%9F%E5%8D%97%E4%BA%AC%E5%BA%97%20%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E5%8D%97%E4%BA%AC%E6%9D%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5192%E8%99%9F&hl=zh-TW&sei=HIdhapb6CJLb1e8Picit0Q4#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtUSFp3MGtvRWoxU3AxS2ZWZnQyX1Z4dnM0Q0xPTG1lNEpIa3k0YTZTd2ZaUDRudnVPbEg3Y2tHMDBMc3NtMGJYbmRjQzkzZG5hUFJNX2hwOWY1TlJldzhMRVlIMi1oU2lMM2ZZYlotU19nSkFZNEVvEhdBc1pnYXFxeUhhWDAxZThQb09iSS1BVRoiQURzcjlmUmVib0kxaTg4QmdwN08xTlM4VFVhS3g0ZnRjQRIEODEyNBoBMyoAMAA4AUAAGCogkp-gyA86AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-006","萬芳興隆店","北部","台北市","文山區","台北市文山區興隆路三段112巷2弄27號1樓","02-29339977","confirmed","confirmed","true","true","","Uber Eats","LINE、Uber Eats、食在麻吉 eathere","Uber Eats","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E8%90%AC%E8%8A%B3%E8%88%88%E9%9A%86%E5%BA%97%20%E5%8F%B0%E5%8C%97%E5%B8%82%E6%96%87%E5%B1%B1%E5%8D%80%E8%88%88%E9%9A%86%E8%B7%AF%E4%B8%89%E6%AE%B5112%E5%B7%B72%E5%BC%8427%E8%99%9F1%E6%A8%93&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElselVOU19mb3BuQzlZdlk3Tlk0TkFaMTQ1SFFndW1kTmZCcHJuS3dzS093bUx4MGhNNVJUb2VMNW94cVU3RzZRVzJwNWIwMHlsOUFDNVpwVEZ4Z2prMVpCLTQ0eHozd0lLRUFSb1YxNmEtLVBUNU1BEhdGc1pnYXJXQU11NmV2cjBQc04zcW9RMBoiQURzcjlmUTZ3SlRZcDdSazcxdENLNVQ0SWFCakxjUmZJURIEODEyNBoBMyoAMAA4AUAAGCog4ZfQ_QE6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E8%90%AC%E8%8A%B3%E8%88%88%E9%9A%86%E5%BA%97%20%E5%8F%B0%E5%8C%97%E5%B8%82%E6%96%87%E5%B1%B1%E5%8D%80%E8%88%88%E9%9A%86%E8%B7%AF%E4%B8%89%E6%AE%B5112%E5%B7%B72%E5%BC%8427%E8%99%9F1%E6%A8%93&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElselVOU19mb3BuQzlZdlk3Tlk0TkFaMTQ1SFFndW1kTmZCcHJuS3dzS093bUx4MGhNNVJUb2VMNW94cVU3RzZRVzJwNWIwMHlsOUFDNVpwVEZ4Z2prMVpCLTQ0eHozd0lLRUFSb1YxNmEtLVBUNU1BEhdGc1pnYXJXQU11NmV2cjBQc04zcW9RMBoiQURzcjlmUTZ3SlRZcDdSazcxdENLNVQ0SWFCakxjUmZJURIEODEyNBoBMyoAMAA4AUAAGCog4ZfQ_QE6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-036","基隆仁三店","北部","基隆市","仁愛區","基隆市仁愛區仁三路47號","02-29905959","confirmed","confirmed","true","true","","foodpanda","LINE、foodpanda、食在麻吉 eathere","foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%9F%BA%E9%9A%86%E4%BB%81%E4%B8%89%E5%BA%97%20%E5%9F%BA%E9%9A%86%E5%B8%82%E4%BB%81%E6%84%9B%E5%8D%80%E4%BB%81%E4%B8%89%E8%B7%AF47%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExZWm5OV0VOa3hUV0JtQnNpZ1N3ZTRHQlI1UDQzYVAwb1Vkc1dMVVdaUjJaMTdIOWxiUl8tbzFmQnNtM2Q1NWhrWG5fNkVsendycExMV0p3R1VnQ1htSWl6VjVnRnFjYXlhVGxObllodERWaTJXWmV3EhdLY1pnYXFMTkxmRHQxZThQdUttcWtBMBoiQURzcjlmUllhRFZOeDZBTklrVU9neV82cEt6SGZ1b2FEQRIEODEyNBoBMyoAMAA4AUAAGCog-vLbzQY6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%9F%BA%E9%9A%86%E4%BB%81%E4%B8%89%E5%BA%97%20%E5%9F%BA%E9%9A%86%E5%B8%82%E4%BB%81%E6%84%9B%E5%8D%80%E4%BB%81%E4%B8%89%E8%B7%AF47%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExZWm5OV0VOa3hUV0JtQnNpZ1N3ZTRHQlI1UDQzYVAwb1Vkc1dMVVdaUjJaMTdIOWxiUl8tbzFmQnNtM2Q1NWhrWG5fNkVsendycExMV0p3R1VnQ1htSWl6VjVnRnFjYXlhVGxObllodERWaTJXWmV3EhdLY1pnYXFMTkxmRHQxZThQdUttcWtBMBoiQURzcjlmUllhRFZOeDZBTklrVU9neV82cEt6SGZ1b2FEQRIEODEyNBoBMyoAMAA4AUAAGCog-vLbzQY6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-072","宜蘭中山店","北部","宜蘭縣","宜蘭市","宜蘭縣宜蘭市中山路三段52號","03-9329288","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%AE%9C%E8%98%AD%E4%B8%AD%E5%B1%B1%E5%BA%97%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%AE%9C%E8%98%AD%E5%B8%82%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%89%E6%AE%B552%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEsxQU5iZHVLTkUzY1hrRlhaeGFtSkE1YU4tUWpGaEtvNlRWLUhtUUEzc2JickpPQW1QY0lETzJGSDdxclNKakgzM1dCekhMV0djMTdjc3JERTJOc19xQnFRcG1MRXZXYXJKLWpIQmJxcThJbTd6b2lNEhdROFpnYXR1akdiQy12cjBQc0pTb21RVRoiQURzcjlmU2ROY05OZW96OG5hYzdTZHJhMm00UkVoSkFQZxIEODEyNBoBMyoAMAA4AUAAGCogv-fW7gY6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%AE%9C%E8%98%AD%E4%B8%AD%E5%B1%B1%E5%BA%97%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%AE%9C%E8%98%AD%E5%B8%82%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%89%E6%AE%B552%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEsxQU5iZHVLTkUzY1hrRlhaeGFtSkE1YU4tUWpGaEtvNlRWLUhtUUEzc2JickpPQW1QY0lETzJGSDdxclNKakgzM1dCekhMV0djMTdjc3JERTJOc19xQnFRcG1MRXZXYXJKLWpIQmJxcThJbTd6b2lNEhdROFpnYXR1akdiQy12cjBQc0pTb21RVRoiQURzcjlmU2ROY05OZW96OG5hYzdTZHJhMm00UkVoSkFQZxIEODEyNBoBMyoAMAA4AUAAGCogv-fW7gY6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-071","宜蘭宜大店","北部","宜蘭縣","宜蘭市","宜蘭市進士路二段518號","03-9310518","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%AE%9C%E8%98%AD%E5%AE%9C%E5%A4%A7%E5%BA%97%20%E5%AE%9C%E8%98%AD%E5%B8%82%E9%80%B2%E5%A3%AB%E8%B7%AF%E4%BA%8C%E6%AE%B5518%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtqRm1QenJLTHdLd3d1ZUt0TnVpQnFFTDNWT2dZUjFRaUlPM3p1dlFTNkkyUVhHWXVDRmJUSGdTaGNaTnZ3NGoyVkYwQVJvb2YySmVOQVBPUjkzOGRhVERMXzFrdHZvQkE4WFJBanpqaDBlcWllTS1zEhdYc1pnYXBLTUZJWGcxZThQaUxpUTBBMBoiQURzcjlmUnBsS0ZocjVOVzVza1p0V2UtYkFWUG1JOUo3dxIEODEyNBoBMyoAMAA4AUAAGCog0s3s6Ag6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%AE%9C%E8%98%AD%E5%AE%9C%E5%A4%A7%E5%BA%97%20%E5%AE%9C%E8%98%AD%E5%B8%82%E9%80%B2%E5%A3%AB%E8%B7%AF%E4%BA%8C%E6%AE%B5518%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtqRm1QenJLTHdLd3d1ZUt0TnVpQnFFTDNWT2dZUjFRaUlPM3p1dlFTNkkyUVhHWXVDRmJUSGdTaGNaTnZ3NGoyVkYwQVJvb2YySmVOQVBPUjkzOGRhVERMXzFrdHZvQkE4WFJBanpqaDBlcWllTS1zEhdYc1pnYXBLTUZJWGcxZThQaUxpUTBBMBoiQURzcjlmUnBsS0ZocjVOVzVza1p0V2UtYkFWUG1JOUo3dxIEODEyNBoBMyoAMAA4AUAAGCog0s3s6Ag6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-069","宜蘭礁溪店","北部","宜蘭縣","礁溪鄉","宜蘭縣礁溪鄉礁溪路五段56號","03-9889950","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%AE%9C%E8%98%AD%E7%A4%81%E6%BA%AA%E5%BA%97%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%A4%81%E6%BA%AA%E9%84%89%E7%A4%81%E6%BA%AA%E8%B7%AF%E4%BA%94%E6%AE%B556%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtqTklENWdpbWpQSU5WcmY3Sk5MdW0xbGtGRTktTmVXZEh3bU1qZTEwNC1nYUxPTDU5dlpYdW1nRllmcXpiZTRTalJLNnhjR1dMV18yR3lzZlRYTzRWQVJjRXpnT2FMLXZuSnpfUkNmQnh4MDVFVG84EhdSY2RnYXQtYUktTEUxZThQc2FmWHNBTRoiQURzcjlmUTJ6c3J3OVBFRVlPR2RQRUMxVGpibS0yN1lhdxIEODEyNBoBMyoAMAA4AUAAGCogrZO6pw86AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%AE%9C%E8%98%AD%E7%A4%81%E6%BA%AA%E5%BA%97%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%A4%81%E6%BA%AA%E9%84%89%E7%A4%81%E6%BA%AA%E8%B7%AF%E4%BA%94%E6%AE%B556%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtqTklENWdpbWpQSU5WcmY3Sk5MdW0xbGtGRTktTmVXZEh3bU1qZTEwNC1nYUxPTDU5dlpYdW1nRllmcXpiZTRTalJLNnhjR1dMV18yR3lzZlRYTzRWQVJjRXpnT2FMLXZuSnpfUkNmQnh4MDVFVG84EhdSY2RnYXQtYUktTEUxZThQc2FmWHNBTRoiQURzcjlmUTJ6c3J3OVBFRVlPR2RQRUMxVGpibS0yN1lhdxIEODEyNBoBMyoAMAA4AUAAGCogrZO6pw86AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-070","羅東公正店","北部","宜蘭縣","羅東鎮","宜蘭縣羅東鎮公正路204號","03-9556618","confirmed","confirmed","true","true","foodpanda","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E7%BE%85%E6%9D%B1%E5%85%AC%E6%AD%A3%E5%BA%97%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%BE%85%E6%9D%B1%E9%8E%AE%E5%85%AC%E6%AD%A3%E8%B7%AF204%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpRYnJGVFJSM0VycmhVazFFdVJHSmFieHJYT2djWkVJTFZrSEVXXy00a0V2NnVubHM4X1B6ZEJhWkhvaDZHU0E2TFN0Y2thWlFrQ2JIcTFRa2ZrSC1qcDhldXBqUG81VEJYSmhaaUROX3Izd1JWM1ZJEhdYc2RnYXFhMUhiek4xZThQbU0zYXFRMBoiQURzcjlmUlE2QklyQjMyY1FZdEQwUXFWejBWeDRueUxKURIEODEyNBoBMyoAMAA4AUAAGCogteD2_AU6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E7%BE%85%E6%9D%B1%E5%85%AC%E6%AD%A3%E5%BA%97%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%BE%85%E6%9D%B1%E9%8E%AE%E5%85%AC%E6%AD%A3%E8%B7%AF204%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpRYnJGVFJSM0VycmhVazFFdVJHSmFieHJYT2djWkVJTFZrSEVXXy00a0V2NnVubHM4X1B6ZEJhWkhvaDZHU0E2TFN0Y2thWlFrQ2JIcTFRa2ZrSC1qcDhldXBqUG81VEJYSmhaaUROX3Izd1JWM1ZJEhdYc2RnYXFhMUhiek4xZThQbU0zYXFRMBoiQURzcjlmUlE2QklyQjMyY1FZdEQwUXFWejBWeDRueUxKURIEODEyNBoBMyoAMAA4AUAAGCogteD2_AU6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-025","三峽北大店","北部","新北市","三峽區","新北市三峽區國際一街30號","02-26725222","confirmed","confirmed","true","true","","Uber Eats","LINE、Uber Eats、食在麻吉 eathere","Uber Eats","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E4%B8%89%E5%B3%BD%E5%8C%97%E5%A4%A7%E5%BA%97%20%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E5%B3%BD%E5%8D%80%E5%9C%8B%E9%9A%9B%E4%B8%80%E8%A1%9730%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEloNVBxcm1fRm16QlF0NF81ek1ZVHFuUXA4MVdxVmZDUHBEZHNZSFp1bDdjaWJybEE5R2VTTTZQV0U2ZzBYcG5sR2pVdGtsdmtGODNvaVZad0NzemRVU09Va2NrV3FkcWNKTG9zRktUOS1tQ09IbEdREhdkOGRnYXYzTEc1aXp2cjBQM09mcy1BaxoiQURzcjlmVDExZXBYVUhFUVIzRGRyV2d6eG02T3Blc0owdxIEODEyNBoBMyoAMAA4AUAAGCogo-TjkQU6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E4%B8%89%E5%B3%BD%E5%8C%97%E5%A4%A7%E5%BA%97%20%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E5%B3%BD%E5%8D%80%E5%9C%8B%E9%9A%9B%E4%B8%80%E8%A1%9730%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEloNVBxcm1fRm16QlF0NF81ek1ZVHFuUXA4MVdxVmZDUHBEZHNZSFp1bDdjaWJybEE5R2VTTTZQV0U2ZzBYcG5sR2pVdGtsdmtGODNvaVZad0NzemRVU09Va2NrV3FkcWNKTG9zRktUOS1tQ09IbEdREhdkOGRnYXYzTEc1aXp2cjBQM09mcy1BaxoiQURzcjlmVDExZXBYVUhFUVIzRGRyV2d6eG02T3Blc0owdxIEODEyNBoBMyoAMAA4AUAAGCogo-TjkQU6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
